Hijos,Edad,Cultura,Felicidad,Ingreso_Hogares,Ingreso_Per_capita,Nivel_educativo,Actividad
2,30,5,1,1190500,297625,3,2
1,66,1,10,1120000,373333,3,1
1,63,1,10,1120000,373333,3,4
1,20,6,10,2421391,807130,5,1
3,39,6,10,925000,231250,5,2
2,46,6,9,33620207,8405051,11,1
2,43,6,10,33620207,8405051,11,1
0,52,6,5,978116,489058,3,4
0,52,6,5,978116,489058,3,4
1,49,6,7,9000000,3000000,13,2
1,54,6,7,9000000,3000000,13,1
0,58,6,10,24515666,11520833,13,1
0,58,6,10,24515666,11520833,13,1
0,58,6,10,24515666,11520833,13,1
0,60,6,10,24515666,11520833,13,1
0,60,6,10,24515666,11520833,13,1
0,60,6,10,24515666,11520833,13,1
2,66,6,7,4323000,720500,4,4
2,76,6,7,4323000,720500,4,4
1,52,6,6,2134000,355666,5,1
1,56,6,7,2134000,355666,5,4
3,44,6,6,2146416,536604,5,1
1,31,6,7,2278802,569700,7,1
1,68,6,6,934916,311638,3,1
1,71,6,6,934916,311638,3,4
3,76,6,7,2496000,356571,3,4
0,48,6,7,1511083,755541,3,4
0,48,6,7,1511083,755541,3,4
0,46,6,6,1511083,755541,4,1
0,46,6,6,1511083,755541,4,1
0,75,6,10,1072500,1072500,3,4
1,25,6,6,2117833,705944,5,1
1,24,6,6,2117833,705944,4,1
0,29,6,6,2000000,1000000,9,1
0,29,6,6,2000000,1000000,9,1
0,27,6,7,2000000,1000000,7,1
0,27,6,7,2000000,1000000,7,1
2,27,6,8,2566333,513266,9,1
2,27,6,8,2566333,513266,5,4
3,29,6,7,1191333,238266,5,4
2,56,6,7,1313333,328333,3,6
0,65,5,10,1078000,539000,3,6
0,65,5,10,1078000,539000,3,6
0,56,5,10,1078000,539000,3,4
0,56,5,10,1078000,539000,3,4
2,37,6,9,1315000,438333,5,1
2,50,6,9,1150000,287500,9,4
1,35,6,9,1163666,387888,5,5
3,53,5,10,1403333,350833,4,1
1,80,6,9,1566666,261111,4,6
1,70,6,4,1566666,261111,3,5
2,48,5,9,2214166,553541,4,1
2,37,6,8,2214166,553541,3,4
2,31,6,9,1239833,247966,5,4
2,41,6,9,1239833,247966,3,1
6,36,5,9,3791416,421268,5,4
2,31,6,9,1194000,298500,5,1
1,36,5,10,1329000,664500,7,1
0,54,6,10,1600000,800000,5,6
0,54,6,10,1600000,800000,5,6
0,67,6,9,11475000,5737500,11,1
0,67,6,9,11475000,5737500,11,1
0,71,6,9,11475000,5737500,11,4
0,71,6,9,11475000,5737500,11,4
0,49,6,9,3722000,3722000,11,1
0,29,6,10,2060833,1030416,11,1
0,29,6,10,2060833,1030416,11,1
0,20,6,10,2060833,1030416,5,4
0,20,6,10,2060833,1030416,5,4
0,55,6,9,1625000,1625000,3,1
2,34,6,9,1004000,251000,3,4
2,37,5,10,1353000,338250,3,4
0,55,6,10,650000,325000,4,4
0,55,6,10,650000,325000,4,4
2,42,6,9,1755000,351000,7,4
0,51,5,9,1700000,425000,3,5
0,51,5,9,1700000,425000,3,5
0,51,5,9,1700000,425000,3,5
0,51,5,9,1700000,425000,3,5
2,32,6,10,1019000,254750,3,4
2,35,6,10,1101333,275333,5,1
2,38,6,10,1101333,275333,3,4
0,54,6,8,750000,375000,3,4
0,54,6,8,750000,375000,3,4
0,63,6,10,1760000,880000,3,4
0,63,6,10,1760000,880000,3,4
3,31,6,10,1508333,301666,5,4
0,44,6,9,3523333,1761666,9,4
0,44,6,9,3523333,1761666,9,4
1,39,6,8,884500,294833,5,4
1,33,6,10,2300000,766666,5,4
3,39,6,9,1922000,384400,5,1
1,28,6,10,1922000,640666,7,1
1,19,6,10,1700000,566666,3,4
1,23,6,10,915000,305000,5,1
2,29,6,10,1195000,239000,4,1
2,39,6,7,1455333,291066,5,1
3,44,6,8,9536000,1589333,7,1
1,50,6,8,2000000,666666,11,4
1,44,6,8,3425000,1141666,4,4
2,43,6,7,1325000,331250,3,4
0,38,6,7,900000,450000,4,4
0,38,6,7,900000,450000,4,4
1,35,6,10,1845000,615000,3,1
1,58,6,6,2295000,765000,3,4
0,42,6,6,800000,400000,3,4
0,42,6,6,800000,400000,3,4
0,43,6,6,1200000,600000,3,1
0,43,6,6,1200000,600000,3,1
0,59,6,6,1400000,700000,3,4
0,59,6,6,1400000,700000,3,4
1,34,6,6,801666,267222,11,4
2,23,1,5,2550833,637708,4,4
4,44,1,7,1610000,268333,4,4
2,28,1,9,1287500,321875,5,4
2,57,1,10,2416666,402777,3,4
2,74,6,10,2300000,575000,3,6
2,69,6,10,2300000,575000,3,4
1,66,6,10,896666,448333,7,4
2,45,6,9,23689666,5922416,11,1
2,50,6,10,23689666,5922416,11,1
2,49,6,8,2159333,308476,3,6
2,50,6,8,2159333,308476,3,4
2,42,1,9,1507282,301456,5,4
2,46,6,8,2366666,591666,7,4
0,53,6,9,10278333,5139166,5,1
0,53,6,9,10278333,5139166,5,1
0,44,6,10,10278333,5139166,5,1
0,44,6,10,10278333,5139166,5,1
0,31,6,5,440000,220000,5,4
0,31,6,5,440000,220000,5,4
1,19,6,5,690000,230000,4,4
1,50,6,8,658333,219444,3,1
0,49,6,9,450000,225000,3,1
0,49,6,9,450000,225000,3,1
0,27,6,10,8134666,2711555,8,1
0,27,6,10,8134666,2711555,8,1
0,27,6,10,8134666,2711555,8,1
3,33,6,5,3647333,607888,7,1
0,21,6,6,2450000,1225000,7,1
0,21,6,6,2450000,1225000,7,1
1,63,6,10,2180833,726944,3,4
2,38,6,10,7688116,1922029,4,1
1,46,6,7,2406198,802066,3,1
1,36,6,10,2406198,802066,3,1
0,65,6,7,2000000,2000000,10,1
1,23,6,10,3600000,1200000,9,1
1,29,6,5,2549000,849666,9,2
0,62,6,7,550000,275000,3,4
0,62,6,7,550000,275000,3,4
1,29,5,10,686666,343333,11,2
1,50,6,8,3038666,1519333,13,1
0,48,6,8,5066666,5066666,13,1
2,47,6,8,2375000,593750,3,1
0,45,6,10,3400000,1700000,5,6
0,45,6,10,3400000,1700000,5,6
0,57,6,8,8483333,2827777,4,1
0,57,6,8,8483333,2827777,4,1
0,57,6,8,8483333,2827777,4,1
2,40,6,9,4990000,1247500,1,4
2,57,6,7,3268500,466928,5,4
0,58,6,8,2265000,1132500,4,1
0,58,6,8,2265000,1132500,4,1
0,55,6,9,2265000,1132500,3,4
0,55,6,9,2265000,1132500,3,4
3,47,1,9,2652832,442138,8,1
2,45,6,8,1522500,253750,4,1
3,34,6,10,2807032,561406,9,1
0,30,6,7,4036333,2018166,7,1
0,30,6,7,4036333,2018166,7,1
2,44,6,9,2587500,646875,11,1
2,50,6,8,2587500,646875,11,4
1,59,6,9,6213666,1035611,7,4
1,87,6,10,866666,288888,3,4
0,40,6,10,1892116,378423,5,1
0,40,6,10,1892116,378423,5,1
0,40,6,10,1892116,378423,5,1
0,40,6,10,1892116,378423,5,1
0,40,6,10,1892116,378423,5,1
3,36,6,9,3487333,697466,7,1
3,36,6,9,3487333,697466,11,1
2,51,6,10,2521500,630375,11,1
2,39,6,9,2521500,630375,5,1
0,68,6,10,1300000,650000,4,4
0,68,6,10,1300000,650000,4,4
0,58,6,10,1300000,650000,3,4
0,58,6,10,1300000,650000,3,4
2,59,6,10,650000,216666,3,4
0,51,5,9,2000000,2000000,10,1
1,24,1,8,1631000,543666,7,1
1,31,1,9,1631000,543666,5,1
0,49,6,9,3618666,1809333,5,1
0,49,6,9,3618666,1809333,5,1
0,47,6,9,3618666,1809333,5,1
0,47,6,9,3618666,1809333,5,1
1,48,6,10,1300000,650000,7,4
2,50,6,10,3302000,825500,7,1
2,49,6,8,3302000,825500,3,1
2,53,6,9,9212500,2303125,5,1
2,48,6,9,9212500,2303125,9,4
0,45,6,8,992116,992116,5,1
5,34,5,9,1991000,331833,5,1
0,51,6,9,1797000,1797000,5,1
1,37,6,10,858333,429166,5,1
1,34,6,10,4161666,1387222,11,1
1,25,6,10,4161666,1387222,11,1
1,39,6,10,2303481,767827,3,4
2,61,6,9,1044833,261208,1,1
0,48,6,9,1245000,622500,3,1
0,48,6,9,1245000,622500,3,1
0,55,6,10,1245000,622500,3,1
0,55,6,10,1245000,622500,3,1
1,60,6,8,1817865,605955,5,4
1,57,6,8,901666,225416,1,4
1,76,6,8,1828333,228541,3,1
1,74,6,9,1828333,228541,1,5
1,55,6,3,1096666,219333,3,4
1,57,6,0,1292000,430666,3,4
3,72,6,9,2695000,224583,3,4
3,77,6,9,2695000,224583,3,1
0,84,6,4,216666,216666,1,4
1,73,6,10,1370616,685308,1,4
0,30,6,9,1220000,610000,3,1
0,30,6,9,1220000,610000,3,1
2,32,6,10,1462166,365541,4,1
1,26,6,10,933333,311111,3,4
0,54,6,9,1850000,925000,3,1
0,54,6,9,1850000,925000,3,1
2,46,6,4,728333,242777,3,4
1,31,6,8,980000,326666,5,1
1,24,6,10,980000,326666,5,4
0,22,6,6,1000000,500000,6,1
0,22,6,6,1000000,500000,6,1
0,19,6,7,1000000,500000,5,4
0,19,6,7,1000000,500000,5,4
2,23,1,10,1837166,459291,7,1
2,37,5,9,1837166,459291,7,1
2,19,5,10,1442500,360625,5,4
4,38,5,1,1253333,250666,5,4
1,34,6,8,540000,270000,6,1
3,72,6,2,2960100,328900,3,5
3,46,5,5,2960100,328900,3,1
1,42,6,10,8633333,2158333,5,1
1,30,6,8,8633333,2158333,5,1
2,43,6,8,1500000,500000,3,1
0,38,6,10,2828116,707029,13,1
0,38,6,10,2828116,707029,13,1
0,38,6,10,2828116,707029,13,1
0,38,6,10,2828116,707029,13,1
1,29,6,10,3700000,1233333,3,1
1,21,6,10,3700000,1233333,7,4
1,37,6,10,4500000,1500000,11,1
1,39,6,10,4500000,1500000,11,4
1,45,6,7,1012782,337594,5,4
1,42,6,10,1012782,337594,5,1
3,36,6,10,5841666,1168333,3,4
3,50,6,10,5841666,1168333,5,1
0,61,6,7,2428116,1214058,5,4
0,61,6,7,2428116,1214058,5,4
0,56,6,2,2428116,1214058,11,1
0,56,6,2,2428116,1214058,11,1
1,52,5,5,3725000,1108333,5,1
1,53,6,10,3725000,1108333,11,1
1,81,5,10,2423333,605833,3,5
1,67,6,10,2423333,605833,1,1
3,50,6,10,4073333,814666,5,4
3,49,6,10,4073333,814666,11,1
2,72,6,10,3118644,519774,3,4
0,52,6,10,9375000,4687500,13,1
0,52,6,10,9375000,4687500,13,1
2,40,6,0,1760000,293333,4,1
2,37,6,8,1360000,340000,4,1
1,36,6,10,950000,316666,5,1
1,42,6,10,950000,316666,9,4
3,52,5,8,2150000,430000,4,1
2,54,5,1,2325750,387625,4,1
1,51,3,9,1334500,444833,5,1
1,57,3,9,3192833,798208,5,1
0,77,6,9,1050000,525000,4,4
0,77,6,9,1050000,525000,4,4
1,55,6,6,1299166,433055,3,5
0,32,6,9,1990333,995166,5,1
0,32,6,9,1990333,995166,5,1
0,57,3,8,2000000,1000000,5,1
0,57,3,8,2000000,1000000,5,1
0,33,6,8,3144100,1572050,11,1
0,33,6,8,3144100,1572050,11,1
1,46,6,7,3413185,1137728,11,1
1,56,6,8,1450000,241666,4,4
1,47,6,7,900000,225000,3,4
0,55,6,10,1937833,968916,3,1
0,55,6,10,1937833,968916,3,1
0,48,6,10,1500000,750000,3,4
0,48,6,10,1500000,750000,3,4
0,62,6,9,2541666,1270833,11,4
0,62,6,9,2541666,1270833,11,4
0,60,6,7,3594666,1797333,5,1
0,60,6,7,3594666,1797333,5,1
0,77,6,6,2428000,1214000,3,4
0,77,6,6,2428000,1214000,3,4
2,33,3,9,958333,239583,5,4
2,40,6,6,3833833,958458,5,1
1,62,3,8,5386666,1795555,5,1
0,65,3,8,2300000,1150000,5,1
0,65,3,8,2300000,1150000,5,1
2,40,3,9,19528333,4882083,11,1
0,63,6,10,1320833,660416,3,5
0,63,6,10,1320833,660416,3,5
1,29,6,10,3076833,1025611,7,1
0,30,6,10,800000,400000,5,4
0,30,6,10,800000,400000,5,4
1,58,5,7,5392333,898722,4,1
0,26,5,8,5297000,2648500,11,1
0,26,5,8,5297000,2648500,11,1
0,74,3,8,775000,258333,7,4
0,74,3,8,775000,258333,7,4
0,74,3,8,775000,258333,7,4
0,50,5,7,1200000,600000,4,1
0,50,5,7,1200000,600000,4,1
0,49,6,10,1000000,500000,5,4
0,49,6,10,1000000,500000,5,4
1,53,3,9,1503491,501163,10,5
1,56,5,10,1438500,479500,3,4
1,30,6,9,1948666,649555,5,4
2,31,5,9,3225833,806458,9,1
0,39,5,9,3000000,1500000,9,1
0,39,5,9,3000000,1500000,9,1
2,37,3,9,6519666,1629916,7,1
1,41,5,8,2742166,914055,9,1
0,58,5,10,6566666,3283333,9,1
0,58,5,10,6566666,3283333,9,1
0,30,6,8,2080333,1040166,7,1
0,30,6,8,2080333,1040166,7,1
0,50,6,10,2414833,1207416,3,1
0,50,6,10,2414833,1207416,3,1
0,31,1,5,426666,213333,5,1
0,31,1,5,426666,213333,5,1
0,19,1,10,433333,216666,4,4
0,19,1,10,433333,216666,4,4
2,43,6,10,882166,220541,5,1
2,43,6,6,882166,220541,5,4
0,63,5,5,725000,241666,1,1
0,63,5,5,725000,241666,1,1
0,63,5,5,725000,241666,1,1
2,24,6,10,1490000,372500,5,4
2,64,6,8,4151666,830333,3,1
2,26,1,10,992500,248125,4,4
5,42,6,8,1591166,227309,3,4
2,23,6,6,1208666,302166,5,4
1,56,6,7,9425000,2356250,3,1
1,54,6,9,9425000,2356250,3,1
0,71,6,7,1048333,349444,3,4
0,71,6,7,1048333,349444,3,4
0,71,6,7,1048333,349444,3,4
0,47,6,8,3400000,1700000,5,1
0,47,6,8,3400000,1700000,5,1
0,50,6,8,4412666,4412666,11,1
0,68,1,9,641666,320833,1,4
0,68,1,9,641666,320833,1,4
2,62,6,10,2185833,400333,3,4
1,39,1,7,700000,233333,1,1
1,73,6,8,1411666,235277,3,4
0,67,6,8,4933333,4933333,13,1
1,63,6,10,1551666,310333,3,4
1,73,6,10,980000,245000,1,1
1,65,6,7,941666,313888,1,5
1,62,6,8,645000,215000,1,4
2,73,1,10,1628333,232619,3,4
0,66,6,10,423333,211666,3,4
0,66,6,10,423333,211666,3,4
4,90,1,10,1918116,319686,3,5
1,33,1,10,766666,383333,7,4
1,56,6,8,2160833,540208,3,1
1,48,6,10,2160833,540208,3,4
1,73,1,10,2345000,781666,1,5
1,68,1,10,2345000,781666,3,4
2,51,1,10,2747032,686758,10,1
2,45,1,10,2747032,686758,4,4
2,52,1,9,2470333,617583,5,1
2,49,1,10,2470333,617583,5,4
1,45,1,10,1261666,420555,11,1
1,49,1,8,1261666,420555,7,4
1,37,6,10,700000,233333,5,4
1,59,6,10,1346666,448888,5,4
1,49,6,10,1346666,448888,11,2
0,56,1,8,3145000,1572500,7,1
0,56,1,8,3145000,1572500,7,1
0,58,1,9,3145000,1572500,5,4
0,58,1,9,3145000,1572500,5,4
1,59,6,10,2081232,520308,5,5
1,54,6,9,2081232,520308,3,4
2,42,5,7,1098000,274500,3,4
3,26,6,7,1265000,253000,4,4
0,47,6,8,900000,300000,3,4
0,47,6,8,900000,300000,3,4
0,47,6,8,900000,300000,3,4
1,51,6,5,1216666,243333,4,1
3,25,6,10,2730000,546000,5,4
1,28,6,6,1000000,333333,9,4
1,30,6,10,800000,266666,7,4
1,23,6,6,700000,233333,4,4
2,39,6,8,1512500,378125,4,4
2,38,6,7,850000,212500,3,4
1,34,6,7,845000,281666,3,4
1,48,6,7,2126000,708666,4,4
3,47,6,7,1776666,296111,3,4
1,49,6,10,1030000,343333,4,4
0,33,6,4,650000,325000,1,4
0,33,6,4,650000,325000,1,4
1,23,6,8,1450833,483611,4,4
1,47,6,6,1250000,312500,3,4
2,23,6,10,908000,227000,4,4
3,27,6,10,1399000,279800,5,4
0,35,6,10,1432000,716000,4,1
0,35,6,10,1432000,716000,4,1
2,24,6,9,1283000,320750,5,4
2,44,6,10,1070000,214000,3,1
1,61,6,10,1149833,229966,1,1
2,60,6,10,1321500,220250,3,4
0,23,6,8,901000,450500,4,1
0,23,6,8,901000,450500,4,1
2,38,6,4,1044500,261125,3,4
3,34,6,8,1435000,287000,3,1
2,35,6,10,900000,225000,3,1
0,38,6,10,1039500,346500,3,1
0,38,6,10,1039500,346500,3,1
0,38,6,10,1039500,346500,3,1
2,58,6,10,1078500,269625,1,4
0,69,6,6,1155000,577500,1,1
0,69,6,6,1155000,577500,1,1
0,65,6,10,4880000,1626666,5,4
0,65,6,10,4880000,1626666,5,4
0,65,6,10,4880000,1626666,5,4
2,37,6,10,845000,211250,5,4
1,56,6,10,944500,314833,4,4
1,67,6,10,1024500,341500,1,1
2,40,6,10,2328333,582083,7,1
1,75,6,8,1900000,316666,3,4
0,62,5,8,10701666,5350833,7,4
0,62,5,8,10701666,5350833,7,4
2,47,6,10,1276833,319208,4,2
1,59,5,10,1444500,288900,5,1
0,34,5,8,880000,440000,5,1
0,34,5,8,880000,440000,5,1
4,46,5,7,1360000,226666,5,4
0,51,5,2,733333,366666,3,1
0,51,5,2,733333,366666,3,1
3,29,6,10,2177666,435533,4,4
1,27,6,8,1868333,622777,5,4
0,28,6,10,1803000,901500,7,1
0,28,6,10,1803000,901500,7,1
2,31,6,8,1002500,250625,3,4
1,20,6,8,980000,326666,5,4
3,30,6,8,1142833,228566,5,4
2,30,6,8,1622500,405625,4,4
1,78,6,8,1130000,226000,3,1
0,21,6,10,450000,225000,5,4
0,21,6,10,450000,225000,5,4
0,54,6,10,900000,450000,1,4
0,54,6,10,900000,450000,1,4
0,74,6,10,1465000,244166,1,4
0,74,6,10,1465000,244166,1,4
0,74,6,10,1465000,244166,1,4
0,74,6,10,1465000,244166,1,4
0,74,6,10,1465000,244166,1,4
0,74,6,10,1465000,244166,1,4
0,55,6,6,1072000,357333,1,1
0,55,6,6,1072000,357333,1,1
0,55,6,6,1072000,357333,1,1
0,65,6,5,715000,238333,1,5
0,65,6,5,715000,238333,1,5
0,65,6,5,715000,238333,1,5
1,52,6,0,1675000,239285,4,4
1,39,6,8,1259666,419888,4,4
0,67,5,8,470333,235166,3,4
0,67,5,8,470333,235166,3,4
2,42,6,8,1266750,253350,7,4
0,53,6,8,1141000,380333,3,1
0,53,6,8,1141000,380333,3,1
0,53,6,8,1141000,380333,3,1
0,52,6,10,770000,256666,4,1
0,52,6,10,770000,256666,4,1
0,52,6,10,770000,256666,4,1
4,40,6,8,1438000,239666,3,4
3,36,6,10,2200666,440133,3,1
2,26,6,10,1327000,331750,4,4
1,16,6,10,1428000,476000,4,4
2,23,6,10,1303000,325750,5,4
2,66,6,10,15116666,5038888,4,4
2,54,6,8,4440000,740000,5,4
2,61,6,7,2325532,332218,5,1
2,59,6,7,2325532,332218,5,4
0,28,6,10,2725000,908333,11,1
0,28,6,10,2725000,908333,11,1
0,28,6,10,2725000,908333,11,1
1,35,6,7,3728148,745629,5,1
2,45,6,8,3066666,1022222,5,4
1,76,6,10,1739500,434875,3,4
3,31,6,10,1425000,285000,5,4
0,29,6,8,1060000,353333,4,1
0,29,6,8,1060000,353333,4,1
0,29,6,8,1060000,353333,4,1
0,26,6,10,1060000,353333,5,1
0,26,6,10,1060000,353333,5,1
0,26,6,10,1060000,353333,5,1
1,69,6,8,6428500,2142833,4,4
2,70,6,8,3561916,712383,3,4
2,68,6,5,3561916,712383,3,4
3,57,6,5,5916666,1479166,3,4
2,41,6,8,1459166,486388,3,1
1,50,6,8,1368000,456000,3,1
1,35,6,10,1368000,456000,5,4
1,65,6,10,2078900,1039450,4,4
1,33,6,10,1500000,500000,5,1
1,33,6,10,1500000,500000,5,4
1,64,6,8,1200000,600000,3,1
0,19,6,9,520000,520000,4,1
1,93,6,5,1220000,406666,1,5
1,51,6,10,1180000,393333,3,4
0,69,6,5,843900,421950,3,6
0,69,6,5,843900,421950,3,6
0,54,6,10,843900,421950,4,4
0,54,6,10,843900,421950,4,4
0,84,6,5,1228900,1228900,3,4
1,66,6,8,1668116,333623,3,1
1,55,6,10,1668116,333623,4,1
1,35,6,10,1009350,336450,5,4
1,37,6,7,1009350,336450,3,1
3,52,6,5,10533333,2106666,5,1
3,48,6,2,10533333,2106666,5,4
3,44,6,6,1583500,316700,3,1
3,37,6,0,1583500,316700,3,6
2,44,6,6,1895000,631666,4,4
2,62,6,5,4757841,1189460,5,1
2,55,6,6,4757841,1189460,7,4
1,35,6,10,1070000,356666,5,1
1,32,6,8,1070000,356666,7,4
1,55,6,7,512500,256250,3,1
3,50,6,10,2176232,362705,4,2
0,68,6,6,750000,375000,3,4
0,68,6,6,750000,375000,3,4
0,49,6,10,1697032,848516,7,1
0,49,6,10,1697032,848516,7,1
0,49,6,9,1697032,848516,10,3
0,49,6,9,1697032,848516,10,3
0,49,6,10,3300000,3300000,7,1
2,43,6,7,1767000,353400,5,1
2,36,6,9,2546333,636583,5,1
2,34,6,8,2546333,636583,5,1
0,49,6,7,800000,800000,5,1
0,70,6,6,2667125,1333562,3,4
0,70,6,6,2667125,1333562,3,4
0,58,6,8,2667125,1333562,3,4
0,58,6,8,2667125,1333562,3,4
0,63,6,0,1427333,713666,4,1
0,63,6,0,1427333,713666,4,1
0,61,6,0,1427333,713666,4,5
0,61,6,0,1427333,713666,4,5
1,50,6,9,1078116,269529,4,1
1,47,6,8,1078116,269529,3,4
0,51,6,7,700000,700000,5,1
2,57,6,8,1640000,546666,7,2
1,56,6,10,1850000,925000,13,2
1,46,6,10,2068333,413666,5,1
2,36,6,5,3567000,891750,7,4
2,41,6,7,3567000,891750,5,1
1,50,6,8,1495000,498333,5,1
1,44,6,9,1495000,498333,9,1
0,62,6,7,2500000,1250000,3,4
0,62,6,7,2500000,1250000,3,4
0,55,6,9,2101616,1050808,5,1
0,55,6,9,2101616,1050808,5,1
0,52,6,8,2101616,1050808,4,1
0,52,6,8,2101616,1050808,4,1
3,53,6,10,3202494,640498,3,5
1,63,6,0,570000,285000,3,4
2,55,6,0,2025000,337500,3,4
3,39,6,10,2401898,480379,4,1
3,38,6,9,2401898,480379,3,4
2,53,6,8,1741000,348200,4,1
1,57,6,10,1725116,862558,4,1
0,24,6,8,2070000,690000,11,1
0,24,6,8,2070000,690000,11,1
0,24,6,8,2070000,690000,11,1
0,31,6,8,2070000,690000,5,1
0,31,6,8,2070000,690000,5,1
0,31,6,8,2070000,690000,5,1
0,61,6,6,210000,210000,4,1
0,70,6,2,12274333,4091444,3,4
0,70,6,2,12274333,4091444,3,4
0,70,6,2,12274333,4091444,3,4
0,53,6,10,1200000,600000,5,4
0,53,6,10,1200000,600000,5,4
2,66,6,10,3655232,731046,3,4
2,52,6,9,3086666,771666,4,1
2,48,6,8,3086666,771666,5,4
1,69,6,10,4700000,1566666,3,1
1,54,6,7,4700000,1566666,5,1
1,49,6,10,475000,237500,5,1
2,44,6,10,2060000,515000,4,4
2,43,6,5,2060000,515000,4,1
3,35,6,5,1501180,250196,5,1
3,44,6,6,1501180,250196,3,1
0,49,6,10,2713282,1356641,5,1
0,49,6,10,2713282,1356641,5,1
0,46,6,10,2713282,1356641,4,1
0,46,6,10,2713282,1356641,4,1
2,46,6,4,2921333,730333,3,1
2,46,6,10,2921333,730333,3,6
1,62,6,10,3064532,1021510,3,1
1,60,6,9,3064532,1021510,5,4
2,48,6,10,1290000,322500,5,1
2,44,6,10,1290000,322500,5,4
0,52,6,10,480000,480000,3,1
0,56,6,10,1654333,827166,7,1
0,56,6,10,1654333,827166,7,1
0,55,6,10,1654333,827166,4,1
0,55,6,10,1654333,827166,4,1
0,28,6,9,828116,828116,10,1
1,41,6,8,1750232,583410,5,1
1,39,6,9,1750232,583410,5,1
2,40,6,10,1642375,547458,5,1
1,26,6,8,1025000,341666,7,1
1,28,6,10,1025000,341666,5,1
0,30,6,10,1700000,850000,5,1
0,30,6,10,1700000,850000,5,1
0,69,6,10,400000,400000,5,4
1,35,6,8,1200000,600000,5,1
3,57,6,9,4302116,717019,5,1
3,48,6,8,4302116,717019,5,4
0,26,6,10,2432766,608191,5,1
0,26,6,10,2432766,608191,5,1
0,26,6,10,2432766,608191,5,1
0,26,6,10,2432766,608191,5,1
0,30,6,10,1700000,850000,5,1
0,30,6,10,1700000,850000,5,1
0,33,6,10,1700000,850000,4,1
0,33,6,10,1700000,850000,4,1
3,46,6,0,2571833,514366,4,1
3,33,6,6,2571833,514366,5,1
2,53,6,5,2666333,666583,3,5
2,53,6,0,2666333,666583,3,4
3,57,6,10,11236000,2247200,3,4
3,48,6,8,11236000,2247200,3,1
1,26,6,8,2507000,835666,4,1
1,23,6,8,2507000,835666,7,1
1,45,6,10,2915125,971708,3,1
1,46,6,10,2915125,971708,3,1
2,46,6,10,4200000,840000,5,1
2,40,6,10,4200000,840000,7,4
2,49,6,10,4300000,1075000,7,1
2,42,6,10,4300000,1075000,7,1
3,42,6,8,3463666,577277,3,1
0,72,6,9,4108333,2054166,3,4
0,72,6,9,4108333,2054166,3,4
0,74,6,10,4108333,2054166,4,4
0,74,6,10,4108333,2054166,4,4
0,67,6,8,1378000,1378000,3,4
0,23,6,10,1100000,550000,9,1
0,23,6,10,1100000,550000,9,1
1,50,6,7,3683333,920833,5,1
2,32,6,8,1010000,336666,10,4
0,24,6,8,2954166,1477083,5,1
0,24,6,8,2954166,1477083,5,1
0,24,6,8,2954166,1477083,5,1
0,24,6,8,2954166,1477083,5,1
3,43,6,8,11325000,2265000,9,1
3,41,6,10,11325000,2265000,7,4
1,55,6,8,2072639,690879,3,1
0,23,6,10,2144666,1072333,5,1
0,23,6,10,2144666,1072333,5,1
0,22,6,10,2144666,1072333,5,1
0,22,6,10,2144666,1072333,5,1
1,39,6,10,1815333,605111,5,1
1,36,6,10,1815333,605111,5,4
3,28,6,10,8263833,1377305,5,1
3,36,6,6,8263833,1377305,13,1
2,40,6,7,1590000,397500,11,1
2,40,6,10,1590000,397500,5,4
2,46,6,10,2658116,531623,5,4
2,52,6,10,2658116,531623,3,1
2,46,6,8,4353333,1451111,4,1
2,41,6,7,1559032,519677,11,1
2,51,6,7,5033000,1258250,11,2
2,53,6,7,5033000,1258250,5,1
1,57,6,9,5400000,1800000,3,1
1,55,6,9,5400000,1800000,4,4
0,63,6,8,800000,800000,5,4
0,44,6,9,600000,600000,5,1
0,55,6,8,1400000,1400000,4,1
1,53,6,10,2400000,800000,4,6
1,57,6,10,2400000,800000,3,4
3,39,6,9,1578666,315733,5,1
3,36,6,8,1578666,315733,5,4
1,71,6,9,13800000,3450000,11,4
1,34,6,10,3400000,1133333,11,1
2,23,6,7,1471782,294356,4,1
2,24,6,5,1471782,294356,4,1
2,45,6,0,3184333,1061444,5,1
0,59,6,10,2100000,1050000,5,1
0,59,6,10,2100000,1050000,5,1
0,54,6,10,2100000,1050000,7,1
0,54,6,10,2100000,1050000,7,1
1,32,6,10,5276032,1758677,11,1
1,30,6,0,5276032,1758677,11,1
1,55,6,7,18370000,6123333,13,1
1,58,6,10,18370000,6123333,11,4
2,60,1,7,11300000,2825000,13,1
2,54,6,10,11300000,2825000,13,1
0,23,6,0,1200000,600000,3,1
0,23,6,0,1200000,600000,3,1
0,21,6,0,1200000,600000,4,2
0,21,6,0,1200000,600000,4,2
1,25,6,7,925000,308333,3,1
1,17,6,0,925000,308333,4,4
2,36,6,6,1262032,315508,7,1
2,32,6,8,1262032,315508,5,4
2,33,6,10,1455166,363791,7,1
0,69,6,0,1656232,414058,3,6
0,69,6,0,1656232,414058,3,6
0,69,6,0,1656232,414058,3,6
0,69,6,0,1656232,414058,3,6
0,63,6,0,1656232,414058,4,1
0,63,6,0,1656232,414058,4,1
0,63,6,0,1656232,414058,4,1
0,63,6,0,1656232,414058,4,1
0,38,6,0,666666,333333,4,4
0,38,6,0,666666,333333,4,4
1,21,6,10,1345000,336250,7,1
